"Cust_ID","Recency","Frequency","monetary","RScore","FM_score"
16170,51,0.0302,1712.0,3,3.0
16171,60,1.0,72.0,3,3.0
16172,96,0.034,1161.0,2,4.0
16173,16,0.0714,1301.0,4,4.0
16174,127,0.1154,736.0,2,4.0
16175,95,0.0272,933.0,2,3.0
16177,51,1.0,207.0,3,3.0
16178,139,1.0,142.0,2,3.0
16179,61,1.0,161.0,3,3.0
16180,101,0.0523,11232.0,2,4.0
16181,74,1.0,306.0,2,3.0
16182,73,0.0179,7532.0,2,4.0
16183,68,1.0,324.0,3,3.0
16184,65,0.0405,1176.0,3,4.0
16185,17,0.0092,478.0,4,2.0
16186,23,0.0342,4076.0,4,4.0
16187,32,0.0591,6558.0,4,4.0
16188,45,0.0201,851.0,3,3.0
16189,16,0.0282,150.0,4,2.0
16190,41,1.0,149.0,3,3.0
16191,3,0.0362,5026.0,5,4.0
16193,237,1.0,267.0,1,3.0
16198,76,1.0,344.0,2,3.0
16200,5,0.0124,993.0,5,3.0
16201,4,0.0374,1862.0,5,4.0
16202,361,1.0,300.0,1,3.0
16203,59,0.0127,578.0,3,2.0
16204,24,1.0,396.0,4,3.0
16205,31,0.0267,690.0,4,3.0
16206,55,0.0146,516.0,3,2.0
16207,26,1.0,320.0,4,3.0
16208,45,0.0081,504.0,3,2.0
16209,89,0.0314,2117.0,2,4.0
16210,2,0.0456,18540.0,5,4.0
16211,89,1.0,330.0,2,3.0
16212,20,0.0075,632.0,4,2.0
16213,79,1.0,90.0,2,3.0
16214,171,0.03,835.0,2,3.0
16215,81,1.0,218.0,2,3.0
16216,268,1.0,618.0,1,4.0
16217,236,0.0417,294.0,1,3.0
16218,30,0.0203,3268.0,4,4.0
16221,37,0.009,670.0,3,2.0
16222,319,1.0,676.0,1,4.0
16224,58,0.0207,1075.0,3,3.0
16225,45,0.0214,1095.0,3,3.0
16226,204,0.0909,216.0,1,3.0
16227,226,1.0,318.0,1,3.0
16229,88,0.0159,950.0,2,3.0
16230,190,0.0625,551.0,1,3.0
16232,44,0.0231,992.0,3,3.0
16233,72,0.0077,408.0,3,2.0
16235,41,0.0137,689.0,3,2.0
16236,79,1.0,438.0,2,4.0
16239,57,0.0149,384.0,3,2.0
16240,25,0.037,2751.0,4,4.0
16241,10,0.036,2405.0,5,4.0
16242,9,0.0259,3620.0,5,4.0
16243,34,0.0909,239.0,3,3.0
16244,212,0.0123,1536.0,1,3.0
16245,24,0.0128,1242.0,4,3.0
16247,171,1.0,52.0,2,3.0
16248,62,1.0,150.0,3,3.0
16249,53,0.0266,1558.0,3,3.0
16250,262,0.0177,411.0,1,2.0
16253,67,0.0105,3358.0,3,3.0
16255,17,0.0229,2227.0,4,4.0
16256,267,1.0,937.0,1,4.0
16258,46,0.0286,4514.0,3,4.0
16260,51,1.0,845.0,3,4.0
16261,18,0.0174,637.0,4,2.0
16265,10,0.0253,4491.0,5,4.0
16266,74,0.0522,713.0,2,3.0
16268,72,2.0,464.0,3,4.0
16270,354,1.0,789.0,1,4.0
16271,16,0.0116,1416.0,4,3.0
16272,117,1.0,386.0,2,3.0
16274,374,1.0,196.0,1,3.0
16275,197,1.0,446.0,1,4.0
16276,177,1.0,828.0,2,4.0
16278,101,1.0,253.0,2,3.0
16279,22,0.0192,1429.0,4,3.0
16281,73,1.0,2128.0,2,5.0
16282,340,1.0,185.0,1,3.0
16283,6,0.0245,1418.0,5,3.0
16284,32,0.1,762.0,4,4.0
16287,170,1.0,126.0,2,3.0
16292,122,1.0,280.0,2,3.0
16293,22,0.0288,1869.0,4,4.0
16295,10,0.0714,1135.0,5,4.0
16297,269,1.0,254.0,1,3.0
16298,23,0.0182,540.0,4,3.0
16302,127,1.0,232.0,2,3.0
16303,26,0.0097,5366.0,4,3.0
16305,139,1.0,374.0,2,3.0
16306,214,0.0387,580.0,1,3.0
16308,38,0.0178,0.0,3,2.0
16309,107,0.0148,613.0,2,2.0
16311,18,0.0606,571.0,4,3.0
16313,4,0.0426,254.0,5,3.0
16315,331,1.0,145.0,1,3.0
16316,65,0.0237,1776.0,3,3.0
16317,120,0.0168,1069.0,2,3.0
16318,36,1.0,362.0,3,3.0
16319,218,1.0,408.0,1,3.0
16320,173,0.0476,840.0,2,4.0
16321,73,0.0198,366.0,2,2.0
16322,2,0.0556,300.0,5,3.0
16323,197,1.0,200.0,1,3.0
16324,129,0.06,376.0,2,3.0
16325,47,0.015,594.0,3,2.0
16326,6,0.0424,2872.0,5,4.0
16327,15,0.0169,3886.0,4,3.0
16330,18,0.0313,225.0,4,3.0
16332,29,0.0252,1429.0,4,3.0
16333,8,0.0726,22944.0,5,4.0
16337,37,1.0,137.0,3,3.0
16338,158,1.0,211.0,2,3.0
16339,285,1.0,109.0,1,3.0
16340,108,1.0,437.0,2,4.0
16341,25,0.0225,1881.0,4,4.0
16342,76,0.0381,264.0,2,3.0
16343,17,2.0,306.0,4,4.0
16344,159,1.0,96.0,2,3.0
16345,45,1.0,404.0,3,3.0
16347,12,0.0769,794.0,5,3.0
16348,33,0.0335,1165.0,4,4.0
16349,291,1.0,12.0,1,3.0
16350,22,0.0128,1035.0,4,3.0
16351,333,1.0,168.0,1,3.0
16352,18,0.0952,502.0,4,3.0
16353,4,0.0627,6577.0,5,4.0
16354,64,0.1818,385.0,3,3.0
16356,198,0.037,196.0,1,2.0
16357,34,0.0166,582.0,3,2.0
16358,2,0.0217,2020.0,5,4.0
16359,8,0.0277,1040.0,5,3.0
16360,5,0.0706,3151.0,5,4.0
16361,10,0.0635,695.0,5,3.0
16362,33,0.0833,684.0,4,3.0
16363,54,1.0,72.0,3,3.0
16364,12,0.0157,513.0,5,2.0
16365,18,0.0228,1350.0,4,3.0
16366,19,1.0,222.0,4,3.0
16367,38,0.0061,679.0,3,2.0
16368,3,0.0741,444.0,5,3.0
16369,19,0.0168,1543.0,4,3.0
16370,83,0.0278,1095.0,2,3.0
16372,34,2.0,318.0,3,4.0
16374,67,0.0102,409.0,3,2.0
16376,9,0.2,869.0,5,4.0
16377,268,1.0,720.0,1,4.0
16378,248,0.0469,364.0,1,3.0
16379,5,0.0533,2178.0,5,4.0
16380,62,1.0,1528.0,3,4.0
16383,75,0.0103,650.0,2,2.0
16384,90,0.0114,504.0,2,2.0
16385,61,0.0098,487.0,3,2.0
16386,29,0.0088,305.0,4,2.0
16387,323,1.0,100.0,1,3.0
16389,54,0.0173,1151.0,3,3.0
16392,270,1.0,198.0,1,3.0
16393,3,0.0353,3001.0,5,4.0
16394,57,0.0214,923.0,3,3.0
16395,61,0.0185,1256.0,3,3.0
16398,155,0.02,1244.0,2,3.0
16399,20,0.0092,340.0,4,2.0
16400,95,1.0,275.0,2,3.0
16401,2,0.0367,4664.0,5,4.0
16402,265,0.0189,235.0,1,2.0
16403,313,1.0,188.0,1,3.0
16404,71,1.0,309.0,3,3.0
16405,303,0.2222,239.0,1,3.0
16406,19,1.0,159.0,4,3.0
16407,13,0.0332,1811.0,5,4.0
16409,37,0.0177,1903.0,3,4.0
16411,20,0.0057,217.0,4,2.0
16412,54,1.0,155.0,3,3.0
16413,57,1.0,266.0,3,3.0
16414,22,0.0077,92.0,4,1.0
16415,45,1.0,171.0,3,3.0
16416,27,0.0968,885.0,4,4.0
16418,45,0.0164,529.0,3,2.0
16419,113,0.03,670.0,2,3.0
16422,18,0.1445,34973.0,4,5.0
16423,25,1.0,334.0,4,3.0
16424,192,1.0,140.0,1,3.0
16425,303,1.0,260.0,1,3.0
16426,3,0.0364,1659.0,5,4.0
16427,264,0.0909,230.0,1,3.0
16429,107,1.0,5.0,2,3.0
16430,58,1.0,303.0,3,3.0
16431,214,0.0353,649.0,1,3.0
16432,65,1.0,352.0,3,3.0
16433,29,1.0,187.0,4,3.0
16434,30,0.0258,1167.0,4,3.0
16438,6,0.0641,718.0,5,3.0
16440,8,0.024,3469.0,5,4.0
16441,68,0.0089,376.0,3,2.0
16442,2,0.0083,544.0,5,2.0
16444,47,0.0183,598.0,3,3.0
16445,34,1.0,218.0,3,3.0
16446,206,1.0,3.0,1,3.0
16447,136,1.0,178.0,2,3.0
16448,199,1.0,150.0,1,3.0
16449,198,0.0238,556.0,1,3.0
16450,150,1.0,336.0,2,3.0
16451,88,1.0,259.0,2,3.0
16454,45,0.0952,7.0,3,2.0
16455,64,0.0227,1796.0,3,3.0
16456,100,0.0182,2129.0,2,4.0
16457,219,1.0,242.0,1,3.0
16458,3,0.0501,3562.0,5,4.0
16460,29,0.0556,818.0,4,3.0
16461,178,1.0,74.0,2,3.0
16463,22,0.0217,1388.0,4,3.0
16464,20,0.0242,1119.0,4,3.0
16466,34,0.0269,1508.0,3,3.0
16468,75,1.0,60.0,2,3.0
16469,24,0.0179,605.0,4,3.0
16470,52,0.013,710.0,3,2.0
16471,275,1.0,228.0,1,3.0
16473,165,0.0173,282.0,2,2.0
16474,8,0.0504,1778.0,5,4.0
16475,144,0.0229,510.0,2,3.0
16477,64,0.0227,2588.0,3,4.0
16478,26,0.0732,290.0,4,3.0
16479,11,2.0,272.0,5,4.0
16480,76,1.0,582.0,2,4.0
16482,16,1.0,144.0,4,3.0
16483,193,1.0,97.0,1,3.0
16484,174,0.1111,388.0,2,3.0
16485,78,1.0,276.0,2,3.0
16488,34,0.0259,324.0,3,2.0
16491,47,1.0,635.0,3,4.0
16493,80,0.0159,1348.0,2,3.0
16494,297,1.0,847.0,1,4.0
16495,4,0.0073,517.0,5,2.0
16496,9,0.0097,1270.0,5,3.0
16497,50,0.0211,2463.0,3,4.0
16498,162,1.0,98.0,2,3.0
16499,361,0.4,287.0,1,3.0
16500,5,0.1515,240.0,5,3.0
16503,107,0.0157,1289.0,2,3.0
16504,26,1.0,452.0,4,4.0
16505,32,1.0,720.0,4,4.0
16506,20,0.0909,96.0,4,2.0
16509,297,1.0,170.0,1,3.0
16510,373,1.0,177.0,1,3.0
16511,22,0.0122,846.0,4,3.0
16513,5,0.1,847.0,5,4.0
16515,53,0.0192,1548.0,3,3.0
16516,31,1.0,92.0,4,3.0
16517,278,1.0,165.0,1,3.0
16518,62,0.0089,424.0,3,2.0
16519,26,0.0059,70.0,4,1.0
16520,187,0.0167,994.0,1,3.0
16523,2,0.0635,8491.0,5,4.0
16525,3,0.0712,12667.0,5,4.0
16526,172,1.0,254.0,2,3.0
16527,82,1.0,226.0,2,3.0
16528,4,1.0,198.0,5,3.0
16529,191,1.0,440.0,1,4.0
16531,23,0.0206,1051.0,4,3.0
16532,18,0.0093,7296.0,4,3.0
16533,20,0.06,1004.0,4,4.0
16535,6,1.0,383.0,5,3.0
16536,111,1.0,349.0,2,3.0
16539,3,0.0108,1435.0,5,3.0
16542,54,1.0,124.0,3,3.0
16545,165,1.0,336.0,2,3.0
16546,291,0.0241,825.0,1,3.0
16549,11,0.0308,3824.0,5,4.0
16550,109,0.0192,1981.0,2,4.0
16551,96,0.0124,974.0,2,3.0
16552,243,0.0152,309.0,1,2.0
16553,164,0.0606,5464.0,2,4.0
16554,43,0.0103,778.0,3,2.0
16555,36,0.0267,254.0,3,2.0
16556,67,0.0237,2765.0,3,4.0
16557,25,0.0175,210.0,4,2.0
16558,1,0.0545,7308.0,5,4.0
16560,27,0.006,626.0,4,2.0
16561,6,0.0364,483.0,5,3.0
16563,54,1.0,830.0,3,4.0
16565,365,1.0,156.0,1,3.0
16566,16,0.018,576.0,4,3.0
16567,195,0.014,680.0,1,2.0
16569,4,1.0,96.0,5,3.0
16570,16,0.0337,3735.0,4,4.0
16571,27,0.0117,1268.0,4,3.0
16572,128,0.0201,909.0,2,3.0
16573,85,0.0097,508.0,2,2.0
16574,72,1.0,490.0,3,4.0
16581,183,1.0,84.0,1,3.0
16582,114,1.0,264.0,2,3.0
16583,374,1.0,227.0,1,3.0
16584,81,0.0114,790.0,2,2.0
16586,249,1.0,352.0,1,3.0
16587,233,1.0,125.0,1,3.0
16589,72,0.033,454.0,3,3.0
16591,69,1.0,214.0,3,3.0
16592,5,0.0563,4043.0,5,4.0
16593,51,0.0108,230.0,3,2.0
16594,76,1.0,136.0,2,3.0
16595,62,1.0,310.0,3,3.0
16596,16,0.0057,227.0,4,2.0
16597,5,1.0,62.0,5,3.0
16598,286,1.0,131.0,1,3.0
16600,5,0.0179,490.0,5,3.0
16601,41,1.0,150.0,3,3.0
16602,37,1.0,495.0,3,4.0
16603,75,0.1111,420.0,2,4.0
16607,18,0.038,2180.0,4,4.0
16609,16,0.0294,5189.0,4,4.0
16610,220,1.0,78.0,1,3.0
16611,187,1.0,124.0,1,3.0
16612,33,0.0143,1109.0,4,3.0
16613,71,1.0,598.0,3,4.0
16614,183,1.0,420.0,1,4.0
16616,16,0.014,348.0,4,2.0
16617,236,1.0,134.0,1,3.0
16618,32,0.0137,2052.0,4,3.0
16619,264,1.0,204.0,1,3.0
16620,4,0.0078,134.0,5,1.0
16621,52,0.0176,345.0,3,2.0
16623,246,1.0,129.0,1,3.0
16624,81,0.0169,665.0,2,2.0
16625,275,1.0,348.0,1,3.0
16626,1,0.0599,3912.0,5,4.0
16627,80,1.0,156.0,2,3.0
16628,30,0.0243,2140.0,4,4.0
16629,74,0.0833,296.0,2,3.0
16633,18,0.0275,2472.0,4,4.0
16634,223,0.0132,162.0,1,1.0
16637,33,0.0206,878.0,4,3.0
16638,23,0.0288,1206.0,4,3.0
16639,32,0.0146,1080.0,4,3.0
16641,106,1.0,178.0,2,3.0
16642,5,0.0098,620.0,5,2.0
16643,246,1.0,465.0,1,4.0
16644,178,0.0556,765.0,2,3.0
16647,170,0.0556,222.0,2,3.0
16648,43,1.0,292.0,3,3.0
16650,72,1.0,474.0,3,4.0
16652,59,0.0278,6003.0,3,4.0
16653,17,0.0357,1040.0,4,4.0
16654,142,0.0175,489.0,2,2.0
16655,18,0.019,3054.0,4,4.0
16656,23,0.0437,7826.0,4,4.0
16657,10,0.0163,704.0,5,2.0
16658,369,1.0,118.0,1,3.0
16659,190,1.0,24.0,1,3.0
16660,17,0.0132,1354.0,4,3.0
16665,363,1.0,73.0,1,3.0
16666,20,1.0,42.0,4,3.0
16667,69,0.0092,453.0,3,2.0
16668,16,0.0222,276.0,4,2.0
16669,24,0.0536,1193.0,4,4.0
16670,17,0.0321,3486.0,4,4.0
16671,29,0.0219,1767.0,4,3.0
16672,3,0.0755,7456.0,5,4.0
16674,55,0.0444,302.0,3,3.0
16676,34,0.0131,1177.0,3,3.0
16678,3,0.0427,2761.0,5,4.0
16679,367,1.0,112.0,1,3.0
16680,44,1.0,156.0,3,3.0
16681,73,0.033,1590.0,2,4.0
16682,5,0.0272,968.0,5,3.0
16684,5,0.0789,58041.0,5,4.0
16685,62,2.0,205.0,3,3.0
16686,48,0.0227,2327.0,3,4.0
16688,2,0.0667,1140.0,5,4.0
16689,76,0.25,300.0,2,3.0
16690,73,0.0154,169.0,2,1.0
16692,257,1.0,1050.0,1,4.0
16693,69,0.0098,372.0,3,2.0
16696,136,0.0351,670.0,2,3.0
16697,242,1.0,90.0,1,3.0
16698,227,0.0714,2360.0,1,4.0
16700,9,0.0362,4430.0,5,4.0
16701,9,0.0367,4304.0,5,4.0
16705,1,0.0557,13460.0,5,4.0
16706,38,0.0385,391.0,3,3.0
16708,46,1.0,636.0,3,4.0
16709,85,0.0253,2067.0,2,4.0
16710,20,0.0286,2031.0,4,4.0
16711,4,0.0141,1353.0,5,3.0
16712,19,0.0386,2864.0,4,4.0
16713,19,0.043,5423.0,4,4.0
16714,318,1.0,821.0,1,4.0
16715,79,1.0,284.0,2,3.0
16716,267,0.0435,936.0,1,4.0
16717,24,0.0174,3554.0,4,3.0
16718,370,1.0,531.0,1,4.0
16719,15,0.0197,1072.0,4,3.0
16720,27,1.0,151.0,4,3.0
16721,263,1.0,302.0,1,3.0
16722,18,0.0369,3979.0,4,4.0
16723,108,1.0,295.0,2,3.0
16725,303,0.1,615.0,1,4.0
16726,27,0.0149,1188.0,4,3.0
16727,365,1.0,286.0,1,3.0
16728,47,0.0183,10834.0,3,4.0
16729,39,0.1029,6100.0,3,5.0
16730,53,0.0112,580.0,3,2.0
16732,32,1.0,575.0,4,4.0
16734,53,0.0476,501.0,3,3.0
16735,79,0.0195,2265.0,2,4.0
16737,54,1.0,288.0,3,3.0
16738,298,1.0,3.0,1,3.0
16739,177,1.0,321.0,2,3.0
16743,30,0.0212,2295.0,4,4.0
16744,12,0.0429,1090.0,5,4.0
16745,87,0.0752,7299.0,2,4.0
16746,5,0.0507,5804.0,5,4.0
16747,38,0.0645,768.0,3,3.0
16748,18,0.0157,1584.0,4,3.0
16750,45,0.0265,434.0,3,3.0
16751,31,1.0,1588.0,4,4.0
16752,373,1.0,94.0,1,3.0
16753,59,1.0,176.0,3,3.0
16754,373,1.0,1400.0,1,4.0
16755,115,0.0149,1272.0,2,3.0
16756,215,1.0,199.0,1,3.0
16757,319,1.0,111.0,1,3.0
16758,66,1.0,322.0,3,3.0
16759,8,0.125,570.0,5,4.0
16761,97,1.0,280.0,2,3.0
16762,20,0.0238,1443.0,4,3.0
16763,199,1.0,395.0,1,3.0
16764,4,0.0922,2642.0,5,4.0
16766,274,2.0,1092.0,1,5.0
16767,31,0.0383,5029.0,4,4.0
16768,48,0.0133,343.0,3,2.0
16769,261,1.0,262.0,1,3.0
16770,58,0.0158,671.0,3,2.0
16771,34,0.0163,11834.0,3,3.0
16773,58,1.0,110.0,3,3.0
16774,68,0.0357,687.0,3,3.0
16775,11,0.0307,1367.0,5,4.0
16776,61,1.0,382.0,3,3.0
16777,81,0.0112,199.0,2,1.0
16778,75,0.01,254.0,2,2.0
16779,3,0.0603,9753.0,5,4.0
16780,101,0.0125,388.0,2,2.0
16781,373,1.0,309.0,1,3.0
16782,11,0.0365,2021.0,5,4.0
16784,20,1.0,112.0,4,3.0
16788,124,0.0152,548.0,2,2.0
16789,9,1.0,86.0,5,3.0
16790,4,0.1714,1568.0,5,4.0
16791,30,0.023,1503.0,4,3.0
16792,283,1.0,88.0,1,3.0
16793,58,1.0,252.0,3,3.0
16794,2,0.0556,1159.0,5,4.0
16795,366,1.0,388.0,1,3.0
16796,90,1.0,298.0,2,3.0
16800,12,1.0,914.0,5,4.0
16801,164,0.036,1145.0,2,4.0
16803,66,1.0,296.0,3,3.0
16804,24,0.0121,484.0,4,2.0
16805,174,0.0106,388.0,2,2.0
16806,104,0.0292,670.0,2,3.0
16807,143,0.0233,1097.0,2,3.0
16808,100,0.0114,239.0,2,2.0
16809,24,0.0208,1049.0,4,3.0
16810,193,1.0,298.0,1,3.0
16811,5,0.1429,495.0,5,4.0
16812,361,1.0,211.0,1,3.0
16813,9,0.0508,1506.0,5,4.0
16814,15,0.059,5840.0,4,4.0
16816,104,0.0156,397.0,2,2.0
16817,3,0.0245,1338.0,5,3.0
16818,11,0.0561,3224.0,5,4.0
16820,96,1.0,410.0,2,3.0
16823,228,1.0,339.0,1,3.0
16824,16,0.0133,470.0,4,2.0
16825,39,0.0135,784.0,3,2.0
16826,52,1.0,342.0,3,3.0
16828,113,1.0,114.0,2,3.0
16829,157,1.0,198.0,2,3.0
16830,39,1.0,273.0,3,3.0
16832,204,0.1333,90.0,1,3.0
16833,2,0.012,997.0,5,3.0
16834,228,1.0,422.0,1,4.0
16835,129,0.0081,179.0,2,1.0
16836,40,0.0256,251.0,3,2.0
16837,32,0.0419,2153.0,4,4.0
16838,198,0.0217,352.0,1,2.0
16839,9,0.0939,14224.0,5,4.0
16841,37,0.0238,1596.0,3,3.0
16842,101,0.0148,1045.0,2,3.0
16843,43,0.0559,9112.0,3,4.0
16846,51,1.0,184.0,3,3.0
16847,44,1.0,188.0,3,3.0
16848,53,1.0,286.0,3,3.0
16849,187,1.0,88.0,1,3.0
16850,334,1.0,286.0,1,3.0
16851,5,0.0625,311.0,5,3.0
16852,11,0.012,71.0,5,1.0
16855,24,0.0952,288.0,4,3.0
16856,15,1.0,36.0,4,3.0
16858,369,1.0,332.0,1,3.0
16859,145,0.0169,571.0,2,2.0
16861,60,0.02,160.0,3,2.0
16863,32,0.006,432.0,4,2.0
16866,141,0.1364,116.0,2,3.0
16869,23,0.026,731.0,4,3.0
16871,23,0.0241,2426.0,4,4.0
16872,78,0.0278,598.0,2,3.0
16873,5,0.0166,6010.0,5,3.0
16875,68,0.0183,1742.0,3,3.0
16877,13,0.0305,814.0,5,3.0
16878,85,1.0,14.0,2,3.0
16880,31,0.0438,1077.0,4,4.0
16881,67,1.0,600.0,3,4.0
16882,67,0.0119,578.0,3,2.0
16883,188,0.0108,233.0,1,2.0
16884,38,2.0,395.0,3,4.0
16885,16,0.0087,374.0,4,2.0
16887,36,1.0,160.0,3,3.0
16889,195,0.021,1289.0,1,3.0
16891,2,0.0135,661.0,5,2.0
16892,2,0.0273,424.0,5,3.0
16893,367,1.0,129.0,1,3.0
16895,65,1.0,198.0,3,3.0
16897,300,0.1333,188.0,1,3.0
16898,27,0.0087,416.0,4,2.0
16899,8,0.0169,1247.0,5,3.0
16900,17,0.0625,823.0,4,4.0
16902,117,1.0,1148.0,2,4.0
16903,30,1.0,347.0,4,3.0
16904,5,0.0412,3262.0,5,4.0
16905,6,0.0191,2561.0,5,4.0
16906,82,0.0238,468.0,2,3.0
16907,30,0.0148,798.0,4,2.0
16909,73,1.0,244.0,2,3.0
16910,5,0.0909,1153.0,5,4.0
16912,29,0.0372,2165.0,4,4.0
16913,291,1.0,88.0,1,3.0
16914,37,1.0,170.0,3,3.0
16915,10,0.0218,392.0,5,2.0
16916,24,0.0057,524.0,4,2.0
16917,277,1.0,372.0,1,3.0
16918,50,0.0223,953.0,3,3.0
16919,157,0.0516,2229.0,2,4.0
16921,62,1.0,153.0,3,3.0
16923,13,0.0541,6265.0,5,4.0
16924,22,0.0469,778.0,4,3.0
16926,372,1.0,127.0,1,3.0
16927,116,0.0121,145.0,2,1.0
16928,81,0.0578,2243.0,2,4.0
16929,4,0.0458,1255.0,5,4.0
16930,27,0.0698,238.0,4,3.0
16931,6,0.0575,4066.0,5,4.0
16932,54,1.0,162.0,3,3.0
16933,2,0.0084,496.0,5,2.0
16934,55,2.0,877.0,3,5.0
16936,26,1.0,252.0,4,3.0
16938,9,0.0133,3279.0,5,3.0
16940,53,0.0126,2899.0,3,3.0
16942,13,0.0417,1756.0,5,4.0
16943,212,0.0278,534.0,1,3.0
16945,22,0.0562,4173.0,4,4.0
16947,236,1.0,358.0,1,3.0
16948,139,0.016,338.0,2,2.0
16949,4,0.0191,619.0,5,3.0
16950,57,0.0096,1052.0,3,3.0
16951,135,0.0175,1112.0,2,3.0
16952,110,2.0,86.0,2,3.0
16953,31,1.0,20.0,4,3.0
16954,1,0.0194,1585.0,5,3.0
16955,185,0.0211,454.0,1,3.0
16956,18,1.0,225.0,4,3.0
16957,240,0.0465,376.0,1,3.0
16959,88,1.0,118.0,2,3.0
16960,39,0.014,468.0,3,2.0
16961,117,1.0,220.0,2,3.0
16963,188,1.0,113.0,1,3.0
16965,227,1.0,162.0,1,3.0
16966,9,0.03,1767.0,5,3.0
16967,190,1.0,252.0,1,3.0
16968,5,0.0192,348.0,5,2.0
16969,40,0.0196,604.0,3,3.0
16971,39,1.0,122.0,3,3.0
16976,268,1.0,72.0,1,3.0
16978,78,1.0,306.0,2,3.0
16979,4,0.0203,1512.0,5,3.0
16980,256,0.0541,1038.0,1,4.0
16982,61,1.0,376.0,3,3.0
16983,13,0.0196,1619.0,5,3.0
16984,89,0.0465,3823.0,2,4.0
16985,18,0.0292,5329.0,4,4.0
16986,30,1.0,2080.0,4,5.0
16987,4,0.0296,1292.0,5,3.0
16988,6,1.0,107.0,5,3.0
16989,8,0.0417,1574.0,5,4.0
16990,219,1.0,200.0,1,3.0
16992,11,0.0182,1443.0,5,3.0
16996,31,0.0185,1524.0,4,3.0
16997,289,0.0789,720.0,1,3.0
16998,150,0.0256,304.0,2,2.0
16999,24,0.0385,484.0,4,3.0
17001,1,0.0306,3718.0,5,4.0
17002,86,0.0146,1054.0,2,3.0
17004,47,0.0426,1311.0,3,4.0
17006,5,0.0556,720.0,5,3.0
17007,51,0.0195,753.0,3,3.0
17010,19,1.0,204.0,4,3.0
17011,31,1.0,272.0,4,3.0
17014,9,0.0508,491.0,5,3.0
17015,29,0.019,1516.0,4,3.0
17017,3,0.0539,8638.0,5,4.0
17018,41,0.007,858.0,3,3.0
17019,12,0.0112,1121.0,5,3.0
17022,32,1.0,52.0,4,3.0
17024,46,0.0265,93.0,3,2.0
17025,61,0.0096,346.0,3,2.0
17026,186,0.0108,168.0,1,1.0
17027,79,0.025,864.0,2,3.0
17029,111,0.0157,800.0,2,2.0
17030,64,1.0,105.0,3,3.0
17031,12,0.0139,415.0,5,2.0
17033,87,0.0109,968.0,2,3.0
17034,17,0.011,654.0,4,2.0
17035,246,0.0299,429.0,1,3.0
17037,88,1.0,1182.0,2,4.0
17038,31,1.0,110.0,4,3.0
17040,138,1.0,148.0,2,3.0
17041,27,0.009,955.0,4,3.0
17042,3,0.0203,915.0,5,3.0
17043,33,0.017,1403.0,4,3.0
17044,26,1.0,888.0,4,4.0
17045,114,0.0455,203.0,2,2.0
17046,158,1.0,688.0,2,4.0
17047,86,0.0248,992.0,2,3.0
17048,118,0.014,793.0,2,2.0
17049,3,0.0328,5133.0,5,4.0
17050,97,0.0294,2860.0,2,4.0
17051,195,1.0,277.0,1,3.0
17052,29,1.0,400.0,4,3.0
17053,131,1.0,318.0,2,3.0
17054,29,0.0229,856.0,4,3.0
17058,82,0.0189,932.0,2,3.0
17059,30,0.0147,2691.0,4,3.0
17060,267,1.0,240.0,1,3.0
17061,74,0.0688,3908.0,2,4.0
17062,314,0.0702,488.0,1,3.0
17063,22,0.026,1401.0,4,3.0
17064,59,0.0111,692.0,3,2.0
17068,13,0.0588,4360.0,5,4.0
17069,29,0.026,2371.0,4,4.0
17070,115,1.0,296.0,2,3.0
17071,29,0.0319,2153.0,4,4.0
17073,18,0.043,1097.0,4,4.0
17075,18,0.0133,684.0,4,2.0
17076,37,0.0091,662.0,3,2.0
17078,37,2.0,185.0,3,3.0
17079,79,1.0,120.0,2,3.0
17080,23,0.0081,280.0,4,2.0
17081,26,0.0909,227.0,4,3.0
17082,34,0.007,1695.0,3,3.0
17083,110,0.0154,1406.0,2,3.0
17084,36,2.0,2511.0,3,5.0
17085,124,0.0208,1390.0,2,3.0
17086,8,0.1053,1736.0,5,4.0
17088,29,0.0177,1644.0,4,3.0
17090,5,0.0199,1972.0,5,4.0
17091,3,0.0246,3715.0,5,4.0
17092,51,0.0175,1560.0,3,3.0
17094,323,1.0,302.0,1,3.0
17095,23,0.0096,1107.0,4,3.0
17096,16,0.0162,810.0,4,2.0
17097,3,0.022,775.0,5,3.0
17100,19,2.0,898.0,4,5.0
17101,11,0.0237,1676.0,5,3.0
17105,160,0.0135,604.0,2,2.0
17107,34,0.0244,10610.0,3,4.0
17109,30,0.0294,845.0,4,3.0
17110,166,1.0,74.0,2,3.0
17111,48,1.0,203.0,3,3.0
17114,6,0.0242,536.0,5,3.0
17115,9,0.0133,695.0,5,2.0
17117,289,1.0,100.0,1,3.0
17118,318,1.0,182.0,1,3.0
17119,4,0.0351,482.0,5,3.0
17120,234,1.0,256.0,1,3.0
17122,120,1.0,148.0,2,3.0
17123,162,1.0,354.0,2,3.0
17124,186,1.0,281.0,1,3.0
17125,51,1.0,180.0,3,3.0
17126,153,0.0237,934.0,2,3.0
17128,335,1.0,108.0,1,3.0
17131,6,0.0704,2071.0,5,4.0
17133,16,0.0278,4832.0,4,4.0
17134,107,0.0126,352.0,2,2.0
17135,17,0.014,751.0,4,2.0
17138,276,1.0,318.0,1,3.0
17139,16,0.0438,10069.0,4,4.0
17140,248,1.0,450.0,1,4.0
17142,240,1.0,238.0,1,3.0
